date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:43:49	43273/43273	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%2228eeae4cb5824aedd4e1325c7f6559c2-ssl-df%22	https://madappgang.com/getintouch	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/getintouch.0.delayed	(from )
14:43:50	96/96	---M--	200	added ('OK')	text/plain	etag:%2241995e43634cc95d1f23b421b11fe782-ssl%22	https://madappgang.com/robots.txt		(from )
14:43:51	147242/147242	---MCZ	200	added ('OK')	text/html	etag:%2228eeae4cb5824aedd4e1325c7f6559c2-ssl-df%22	https://madappgang.com/getintouch/	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/getintouch/index.html	(from )
14:43:52	104814/104814	---MCZ	200	added ('OK')	text/css	etag:%22c4501398644d053d9c1df8f6a6bf35ce-ssl-df%22	https://madappgang.com/styles.91eaa1d237e926cae29c.css	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/styles.91eaa1d237e926cae29c.css	(from https://madappgang.com/getintouch/)
14:43:52	11843/11843	---M-Z	200	added ('OK')	image/svg+xml	etag:%2248bbf6fd14589406eb0d02a67f2c44a4-ssl-df%22	https://madappgang.com/static/service_magnus-d8e8d0c38ba6b37e8847cab9a6270cb0.svg	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/service_magnus-d8e8d0c38ba6b37e8847cab9a6270cb0.svg	(from https://madappgang.com/getintouch/)
14:43:54	116854/116854	---M--	200	added ('OK')	image/webp	etag:%229f7caeef3f4662a6659957033f12df1b-ssl%22	https://madappgang.com/static/kanban-84b33d4d56896e0f0e25185d9e55f6f0.webp	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/kanban-84b33d4d56896e0f0e25185d9e55f6f0.webp	(from https://madappgang.com/getintouch/)
14:43:56	53967/53967	---M--	200	added ('OK')	image/png	etag:%226d408171aef99b8643d8b0c053c2d013-ssl%22	https://madappgang.com/static/kanban_mobile-a8b8468d96895449a7307b01f7d5c5cb.png	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/kanban_mobile-a8b8468d96895449a7307b01f7d5c5cb.png	(from https://madappgang.com/getintouch/)
14:43:56	486566/486566	---M--	200	added ('OK')	image/png	etag:%22505836fbc230789727e85c9550ab6a42-ssl%22	https://madappgang.com/static/kanban-754cbf562d5cc94c9356d844725257e1.png	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/kanban-754cbf562d5cc94c9356d844725257e1.png	(from https://madappgang.com/getintouch/)
14:43:56	35782/35782	---M--	200	added ('OK')	image/webp	etag:%2230c9b754de587315a6018f5f1feaece0-ssl%22	https://madappgang.com/static/kanban_mobile-f84eeef2259c042c4d57e9011ad041e2.webp	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/kanban_mobile-f84eeef2259c042c4d57e9011ad041e2.webp	(from https://madappgang.com/getintouch/)
14:43:58	78516/78516	---M--	200	added ('OK')	image/webp	etag:%223efaf19f9cb7012aabb0ea5c499476c4-ssl%22	https://madappgang.com/static/tretyakovka-739ad99d25ef8bb0e72c05b3a4ed554e.webp	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/tretyakovka-739ad99d25ef8bb0e72c05b3a4ed554e.webp	(from https://madappgang.com/getintouch/)
14:43:58	22064/22064	---M--	200	added ('OK')	image/webp	etag:%224213512b53bb117667bfa2d74f93eb0d-ssl%22	https://madappgang.com/static/kabuni-3b3ac0740d4940f99db4c95290e565e8.webp	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/kabuni-3b3ac0740d4940f99db4c95290e565e8.webp	(from https://madappgang.com/getintouch/)
14:43:59	23804/23804	---M--	200	added ('OK')	image/webp	etag:%221a02d6e0871a8ab97fdddcd7c4e16604-ssl%22	https://madappgang.com/static/wallbrand_back-4a43fcb696461e8be10b038a098aba69.webp	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/wallbrand_back-4a43fcb696461e8be10b038a098aba69.webp	(from https://madappgang.com/getintouch/)
14:44:00	13604/13604	---M--	200	added ('OK')	image/webp	etag:%228151ab92b5be6dcabbd218c6fc9b8cf2-ssl%22	https://madappgang.com/static/slap-2ca9f61526ecf1a87c414126ec9add5f.webp	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/slap-2ca9f61526ecf1a87c414126ec9add5f.webp	(from https://madappgang.com/getintouch/)
14:44:01	16282/16282	---M--	200	added ('OK')	image/webp	etag:%22c747dc9888d7fd46ed1a6e105dcac842-ssl%22	https://madappgang.com/static/securemh-bae5c70fe20537b38e2fc2bfb91e8eb6.webp	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/securemh-bae5c70fe20537b38e2fc2bfb91e8eb6.webp	(from https://madappgang.com/getintouch/)
14:44:02	77667/77667	---M--	200	added ('OK')	image/jpeg	etag:%22a88e5dac4b7d5f0f7ffaeba819e3d7d7-ssl%22	https://madappgang.com/static/tretyakovka-e272ec7f076a006f0230643544194303.jpg	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/tretyakovka-e272ec7f076a006f0230643544194303.jpg	(from https://madappgang.com/getintouch/)
14:44:03	68919/68919	---M--	200	added ('OK')	image/jpeg	etag:%227d7cf650d27236cc0cbababacdba51af-ssl%22	https://madappgang.com/static/kabuni-b7ba778b6ee2d69d31ccd744cd6ccd76.jpg	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/kabuni-b7ba778b6ee2d69d31ccd744cd6ccd76.jpg	(from https://madappgang.com/getintouch/)
14:44:04	62911/62911	---M--	200	added ('OK')	image/jpeg	etag:%22a6588e7438afdbf9fc4ee7cf7c1dd7e4-ssl%22	https://madappgang.com/static/wallbrand_back-bfd9fd2ff3f40d1fe961ded5731e692c.jpg	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/wallbrand_back-bfd9fd2ff3f40d1fe961ded5731e692c.jpg	(from https://madappgang.com/getintouch/)
14:44:05	51154/51154	---M--	200	added ('OK')	image/jpeg	etag:%221b24a3e01cef6a183e896c38368626f5-ssl%22	https://madappgang.com/static/slap-2c81aa0d30a7ac9105cc806f329bdf1f.jpg	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/slap-2c81aa0d30a7ac9105cc806f329bdf1f.jpg	(from https://madappgang.com/getintouch/)
14:44:07	39677/39677	---M--	200	added ('OK')	image/jpeg	etag:%2206c0f5cca4191fcb7472095dbc791853-ssl%22	https://madappgang.com/static/securemh-8c033562b6693b98431659bb690fa09e.jpg	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/securemh-8c033562b6693b98431659bb690fa09e.jpg	(from https://madappgang.com/getintouch/)
14:44:07	16421/16421	---M-Z	200	added ('OK')	image/svg+xml	etag:%2235e31b1e1b31545e53b7921593da5352-ssl-df%22	https://madappgang.com/static/atlas_back-fdf96d0b890c0159c13fda551ee9bd28.svg	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/atlas_back-fdf96d0b890c0159c13fda551ee9bd28.svg	(from https://madappgang.com/getintouch/)
14:44:08	16421/16421	---M-Z	200	added ('OK')	image/svg+xml	etag:%2235e31b1e1b31545e53b7921593da5352-ssl-df%22	https://madappgang.com/static/webmoney_back-fdf96d0b890c0159c13fda551ee9bd28.svg	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/webmoney_back-fdf96d0b890c0159c13fda551ee9bd28.svg	(from https://madappgang.com/getintouch/)
14:44:09	49890/49890	---M--	200	added ('OK')	image/webp	etag:%22a2ba8a51dbbc6140793a99c2b0922dd3-ssl%22	https://madappgang.com/static/getintouch_background-df5789fd2ef610c6ea5dc87aafbdca65.webp	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/getintouch_background-df5789fd2ef610c6ea5dc87aafbdca65.webp	(from https://madappgang.com/getintouch/)
14:44:10	37062/37062	---M--	200	added ('OK')	image/png	etag:%2274899639b18539584ececabfddf1746a-ssl%22	https://madappgang.com/static/getintouch_background-92134c00d1c4818c60fb3827a388fd53.png	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/getintouch_background-92134c00d1c4818c60fb3827a388fd53.png	(from https://madappgang.com/getintouch/)
14:44:12	131696/131696	---M--	200	added ('OK')	font/woff2	etag:%22d7e4af0876b9fbd5ec9cfa325dcf563f-ssl%22	https://madappgang.com/static/HelveticaNeue-Regular-1200331f60db05b1234a0749cf564100.woff2	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/HelveticaNeue-Regular-1200331f60db05b1234a0749cf564100.woff2	(from https://madappgang.com/getintouch/)
14:44:14	216772/216772	---MCZ	200	added ('OK')	application/font-woff	etag:%222bd46e4fa60126dc8bc17d745d7f1ec6-ssl-df%22	https://madappgang.com/static/HelveticaNeue-Regular-7d68fa4f50368f444c5d9e729f8608ef.woff	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/HelveticaNeue-Regular-7d68fa4f50368f444c5d9e729f8608ef.woff	(from https://madappgang.com/getintouch/)
14:44:15	68400/68400	---M--	200	added ('OK')	font/woff2	etag:%22b55bbf7a6aa052b9048f50bb912d9974-ssl%22	https://madappgang.com/static/HelveticaNeue-Medium-d4e49d5a84a72aeee0aed36f71fbd13e.woff2	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/HelveticaNeue-Medium-d4e49d5a84a72aeee0aed36f71fbd13e.woff2	(from https://madappgang.com/getintouch/)
14:44:15	568908/568908	---M--	200	added ('OK')	font/ttf	etag:%22077b1379b653f5d81bda557b2298f2a8-ssl%22	https://madappgang.com/static/HelveticaNeue-Regular-ca4cc14c232382905e0cd561b9c0548d.ttf	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/HelveticaNeue-Regular-ca4cc14c232382905e0cd561b9c0548d.ttf	(from https://madappgang.com/getintouch/)
14:44:16	103988/103988	---MCZ	200	added ('OK')	application/font-woff	etag:%22d394fdb222eff638b5fdedd37a45eac4-ssl-df%22	https://madappgang.com/static/HelveticaNeue-Medium-94907f40002d1db11ea9c1ee85a512d2.woff	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/HelveticaNeue-Medium-94907f40002d1db11ea9c1ee85a512d2.woff	(from https://madappgang.com/getintouch/)
14:44:17	254676/254676	---M--	200	added ('OK')	font/ttf	etag:%2260a5131cac766b83921c0ab74f913555-ssl%22	https://madappgang.com/static/HelveticaNeue-Medium-b855484dd2d96a4c3451c2856138fefe.ttf	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/HelveticaNeue-Medium-b855484dd2d96a4c3451c2856138fefe.ttf	(from https://madappgang.com/getintouch/)
14:44:18	132348/132348	---M--	200	added ('OK')	font/woff2	etag:%22df33197e42ee48d41c583615c56b55b8-ssl%22	https://madappgang.com/static/HelveticaNeue-Bold-ab54e8f0db2ca0312fa5aade503b14bb.woff2	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/HelveticaNeue-Bold-ab54e8f0db2ca0312fa5aade503b14bb.woff2	(from https://madappgang.com/getintouch/)
14:44:19	206072/206072	---MCZ	200	added ('OK')	application/font-woff	etag:%22f74ca518074c3782343a46482f0fe211-ssl-df%22	https://madappgang.com/static/HelveticaNeue-Bold-20147fd078dd33e9a81eabb9ef4cce8a.woff	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/HelveticaNeue-Bold-20147fd078dd33e9a81eabb9ef4cce8a.woff	(from https://madappgang.com/getintouch/)
14:44:20	525100/525100	---M--	200	added ('OK')	font/ttf	etag:%222380b7dee433c0452e7d6055220c1058-ssl%22	https://madappgang.com/static/HelveticaNeue-Bold-ce019f6ce3b9055ad98cc90225b47953.ttf	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/HelveticaNeue-Bold-ce019f6ce3b9055ad98cc90225b47953.ttf	(from https://madappgang.com/getintouch/)
14:44:21	118212/118212	---M--	200	added ('OK')	font/woff2	etag:%22219565391cd5f8aa0446f7667d109138-ssl%22	https://madappgang.com/static/HelveticaNeue-Italic-1b08df7a444318d60fb0a242790b341c.woff2	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/HelveticaNeue-Italic-1b08df7a444318d60fb0a242790b341c.woff2	(from https://madappgang.com/getintouch/)
14:44:22	190480/190480	---MCZ	200	added ('OK')	application/font-woff	etag:%22afedcc6f0397cbefa100a09d6d3205ad-ssl-df%22	https://madappgang.com/static/HelveticaNeue-Italic-fff5356cf80a5fe84934cf179909f17a.woff	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/HelveticaNeue-Italic-fff5356cf80a5fe84934cf179909f17a.woff	(from https://madappgang.com/getintouch/)
14:44:23	91168/91168	---M--	200	added ('OK')	font/woff2	etag:%22ecda924a8ce560fa84d7206ba354fe40-ssl%22	https://madappgang.com/static/Circe-Regular-60d20f049399d1e46a1339b15a8198aa.woff2	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/Circe-Regular-60d20f049399d1e46a1339b15a8198aa.woff2	(from https://madappgang.com/getintouch/)
14:44:24	490384/490384	---M--	200	added ('OK')	font/ttf	etag:%22bbc0fc1c60529cd80e26e1f843353e56-ssl%22	https://madappgang.com/static/HelveticaNeue-Italic-1827d96482504028986069bc973def2a.ttf	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/HelveticaNeue-Italic-1827d96482504028986069bc973def2a.ttf	(from https://madappgang.com/getintouch/)
14:44:25	152188/152188	---MCZ	200	added ('OK')	application/font-woff	etag:%220c5fc94b17505aa8d6e861ca63fbfadc-ssl-df%22	https://madappgang.com/static/Circe-Regular-1ac120476878d44dcfca4ac2c95341cf.woff	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/Circe-Regular-1ac120476878d44dcfca4ac2c95341cf.woff	(from https://madappgang.com/getintouch/)
14:44:26	92728/92728	---M--	200	added ('OK')	font/woff2	etag:%2264840c7c11c87e43b5c8afef4c1d71f1-ssl%22	https://madappgang.com/static/Circe-Bold-d1db4470c6dd8e178558e034b6bd53f2.woff2	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/Circe-Bold-d1db4470c6dd8e178558e034b6bd53f2.woff2	(from https://madappgang.com/getintouch/)
14:44:27	403820/403820	---M--	200	added ('OK')	font/ttf	etag:%2257e18030c1b5e90acc986d56e3da1b79-ssl%22	https://madappgang.com/static/Circe-Regular-6b7a3a9323249eb6e98d7ea2f8d3cef3.ttf	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/Circe-Regular-6b7a3a9323249eb6e98d7ea2f8d3cef3.ttf	(from https://madappgang.com/getintouch/)
14:44:28	154292/154292	---MCZ	200	added ('OK')	application/font-woff	etag:%22e328ff2899bc5cebf263600622deb599-ssl-df%22	https://madappgang.com/static/Circe-Bold-f3cb4a9155dd235d0023cca41532f1bd.woff	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/Circe-Bold-f3cb4a9155dd235d0023cca41532f1bd.woff	(from https://madappgang.com/getintouch/)
14:44:30	398480/398480	---M--	200	added ('OK')	font/ttf	etag:%22b13575cd8a288fb8a610dd8be5c8ef11-ssl%22	https://madappgang.com/static/Circe-Bold-f7ecc5c075545a6d6eba2dae8ca9605b.ttf	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/Circe-Bold-f7ecc5c075545a6d6eba2dae8ca9605b.ttf	(from https://madappgang.com/getintouch/)
14:44:30	55932/55932	---M--	200	added ('OK')	font/woff2	etag:%224ccc67950c25ea078e25be445e593775-ssl%22	https://madappgang.com/static/FiraCode-Regular-7b9f68f8a7aaded04d39c950e5be4589.woff2	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/FiraCode-Regular-7b9f68f8a7aaded04d39c950e5be4589.woff2	(from https://madappgang.com/getintouch/)
14:44:31	89424/89424	---MCZ	200	added ('OK')	application/font-woff	etag:%2260e9433d8f96813e81e4bfb8105ea7b6-ssl-df%22	https://madappgang.com/static/FiraCode-Regular-6bea93793295136d227fa133079cac72.woff	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/FiraCode-Regular-6bea93793295136d227fa133079cac72.woff	(from https://madappgang.com/getintouch/)
14:44:32	243116/243116	---M--	200	added ('OK')	font/ttf	etag:%2269e17fe1ebe83c516cc099a158b4f068-ssl%22	https://madappgang.com/static/FiraCode-Regular-8e3408d4bbbedb08df718f01129263ed.ttf	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/static/FiraCode-Regular-8e3408d4bbbedb08df718f01129263ed.ttf	(from https://madappgang.com/getintouch/)
14:44:33	11063/11063	---MCZ	200	added ('OK')	application/xml	etag:%22ad41514cd9c2fe6f89b3603c15a64d82-ssl-df%22	https://madappgang.com/sitemap.xml	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/sitemap.xml	(from https://madappgang.com/getintouch/)
14:44:33	7079/7079	---M-Z	200	added ('OK')	application/javascript	etag:%22687ffb02cfe4d2702d53ce694660bc66-ssl-df%22	https://madappgang.com/webpack-runtime-682a08406f4fa03bd97e.js	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/webpack-runtime-682a08406f4fa03bd97e.js	(from https://madappgang.com/getintouch/)
14:44:34	214383/214383	---M-Z	200	added ('OK')	application/javascript	etag:%22bd00308584dd32093efe16b041a64953-ssl-df%22	https://madappgang.com/app-cdcdf1cae762fb975094.js	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/app-cdcdf1cae762fb975094.js	(from https://madappgang.com/getintouch/)
14:44:35	160/160	---M--	200	added ('OK')	application/javascript	etag:%225c3e7f06d99edabcb635cb261ca79352-ssl%22	https://madappgang.com/styles-0c7122e7b8b6f1a9b12d.js	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/styles-0c7122e7b8b6f1a9b12d.js	(from https://madappgang.com/getintouch/)
14:44:36	19176/19176	---M-Z	200	added ('OK')	application/javascript	etag:%2276af59a34812790faa21960f00aa6e1d-ssl-df%22	https://madappgang.com/1-b16746602806e0f4d316.js	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/1-b16746602806e0f4d316.js	(from https://madappgang.com/getintouch/)
14:44:37	34882/34882	---M-Z	200	added ('OK')	application/javascript	etag:%227015118e14d625b6806b75023cb21470-ssl-df%22	https://madappgang.com/2-61ea275cd2979eea0670.js	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/2-61ea275cd2979eea0670.js	(from https://madappgang.com/getintouch/)
14:44:39	8485/8485	---MCZ	200	added ('OK')	application/javascript	etag:%2225a537f2d4fad4e32e341a08e0e224f1-ssl-df%22	https://madappgang.com/component---src-pages-getintouch-index-js-846e9b52d7a5fdae4553.js	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/component---src-pages-getintouch-index-js-846e9b52d7a5fdae4553.js	(from https://madappgang.com/getintouch/)
14:44:39	200/200	---M--	200	added ('OK')	application/json	etag:%2222fcb0afd0d1fc01de359abaec32955d-ssl%22	https://madappgang.com/page-data/getintouch/page-data.json	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/page-data/getintouch/page-data.json	(from https://madappgang.com/getintouch/)
14:44:41	47852/47852	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%22c1d958fd3f559e1f72a3205756c595a9-ssl-df%22	https://madappgang.com/services	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/services	(from https://madappgang.com/getintouch/)
14:44:41	237323/237323	---M-Z	200	added ('OK')	text/html	etag:%22505e78f67708796db9410fe7be4ebc51-ssl-df%22	https://madappgang.com/	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/index.html	(from https://madappgang.com/getintouch/)
14:44:42	165525/165525	---MCZ	200	added ('OK')	text/html	etag:%22c1d958fd3f559e1f72a3205756c595a9-ssl-df%22	https://madappgang.com/services/	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/services/index.html	(from https://madappgang.com/getintouch/)
14:44:42	47903/47903	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%22d9a0e107915d8d0b341b72ebfd4e3947-ssl-df%22	https://madappgang.com/experience	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/experience	(from https://madappgang.com/getintouch/)
14:44:43	38/38	---M--	301	error ('Moved%20Permanently')	text/plain	date:Sun,%2014%20Jun%202020%2011:44:43%20GMT	https://madappgang.com/foundation	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/foundation	(from https://madappgang.com/getintouch/)
14:44:44	47001/47001	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%228f5c26da22a159be28c288527979312d-ssl-df%22	https://madappgang.com/foundation/philosophy	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/foundation/philosophy	(from https://madappgang.com/getintouch/)
14:44:45	158691/158691	---MCZ	200	added ('OK')	text/html	etag:%228f5c26da22a159be28c288527979312d-ssl-df%22	https://madappgang.com/foundation/philosophy/	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/foundation/philosophy/index.html	(from https://madappgang.com/getintouch/)
14:44:46	194939/194939	---MCZ	200	added ('OK')	text/html	etag:%22d9a0e107915d8d0b341b72ebfd4e3947-ssl-df%22	https://madappgang.com/experience/	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/experience/index.html	(from https://madappgang.com/getintouch/)
14:44:46	60363/60363	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%22aa00fa2484e5e281a9e1b04b4e3ecc38-ssl-df%22	https://madappgang.com/team	/home/home/%d0%a0%d0%b0%d0%b1%d0%be%d1%87%d0%b8%d0%b9%20%d1%81%d1%82%d0%be%d0%bb/madappgang/madappgang.com/team.36.delayed	(from https://madappgang.com/getintouch/)
